%  GPST        ,GPS_Date, latitude(deg),longitude(deg), height(m),  Q, ns,  sdn(m),  sde(m),  sdu(m), sdne(m), sdeu(m), sdun(m),age(s), ratio
2148,324751.4,45.83473422,-110.9341244,2322.6922,1,5,0.006,0.0051,0.0163,0.0022,0.0051,0.0011,1.4,53
2148,324751.6,45.83472916,-110.9341192,2322.7829,1,5,0.006,0.0052,0.0165,0.0022,0.0052,0.0012,1.6,56.3
2148,324751.8,45.8347241,-110.934114,2322.8853,1,5,0.0061,0.0052,0.0167,0.0022,0.0053,0.0014,1.8,59.6
2148,324752,45.83471904,-110.9341088,2322.9796,1,5,0.0062,0.0053,0.017,0.0023,0.0053,0.0015,2,62.7
2148,324752.2,45.83471396,-110.9341036,2323.0831,1,5,0.0063,0.0054,0.0172,0.0023,0.0054,0.0017,2.2,66
2148,324752.4,45.83470887,-110.9340985,2323.1731,1,5,0.0063,0.0054,0.0175,0.0023,0.0055,0.0018,2.4,69.3
2148,324752.6,45.8347038,-110.9340933,2323.2806,1,5,0.0064,0.0055,0.0178,0.0023,0.0056,0.002,2.6,72.7
2148,324752.8,45.83469868,-110.9340882,2323.3766,1,5,0.0065,0.0056,0.0181,0.0024,0.0057,0.0021,2.8,76
2148,324753,45.83469353,-110.934083,2323.4752,1,5,0.0066,0.0057,0.0185,0.0024,0.0059,0.0023,3,79.2
2148,324753.2,45.83468836,-110.9340778,2323.5708,1,5,0.0068,0.0058,0.0188,0.0024,0.006,0.0024,3.2,82.5
2148,324753.4,45.83468323,-110.9340726,2323.6693,1,5,0.0069,0.0059,0.0192,0.0024,0.0061,0.0026,3.4,86.1
2148,324753.6,45.83467808,-110.9340675,2323.7681,1,5,0.007,0.006,0.0195,0.0025,0.0062,0.0027,3.6,89.6
2148,324753.8,45.83467294,-110.9340624,2323.8598,1,5,0.0071,0.0061,0.0199,0.0025,0.0064,0.0028,3.8,92.4
2148,324754,45.83466774,-110.9340574,2323.9517,1,5,0.0072,0.0062,0.0203,0.0025,0.0065,0.003,4,94.5
2148,324754.2,45.83466249,-110.9340523,2324.0388,1,5,0.0074,0.0063,0.0207,0.0026,0.0066,0.0031,4.2,96.7
2148,324754.4,45.83465726,-110.9340472,2324.141,1,5,0.0075,0.0064,0.0211,0.0026,0.0068,0.0033,4.4,98.9
2148,324754.6,45.83465203,-110.934042,2324.2479,1,5,0.0076,0.0065,0.0215,0.0026,0.0069,0.0034,4.6,100.8
2148,324754.8,45.83464685,-110.9340368,2324.3417,1,5,0.0077,0.0066,0.0219,0.0027,0.007,0.0035,4.8,102.9
2148,324755,45.83464172,-110.9340316,2324.439,1,5,0.0079,0.0068,0.0223,0.0027,0.0072,0.0037,5,105.2
2148,324755.2,45.83463658,-110.9340264,2324.5337,1,5,0.008,0.0069,0.0228,0.0028,0.0073,0.0038,5.2,107.4
2148,324755.4,45.83463152,-110.9340212,2324.6262,1,5,0.0082,0.007,0.0232,0.0028,0.0075,0.0039,5.4,109.7
2148,324755.6,45.83462644,-110.934016,2324.7246,1,5,0.0083,0.0071,0.0236,0.0028,0.0076,0.0041,5.6,111.9
2148,324755.8,45.83462131,-110.9340108,2324.8284,1,5,0.0084,0.0072,0.024,0.0029,0.0078,0.0042,5.8,114.1
2148,324756,45.83461618,-110.9340055,2324.9313,1,5,0.0086,0.0074,0.0244,0.0029,0.0079,0.0043,6,116.2
2148,324756.2,45.83461111,-110.9340002,2325.0268,1,5,0.0087,0.0075,0.0249,0.0029,0.0081,0.0044,6.2,118.5
2148,324756.4,45.8346061,-110.933995,2325.1344,1,5,0.0089,0.0076,0.0253,0.003,0.0082,0.0046,6.4,120.8
2148,324756.6,45.83460108,-110.9339899,2325.2308,1,5,0.009,0.0077,0.0257,0.003,0.0083,0.0047,6.6,123.1
2148,324756.8,45.83459609,-110.9339848,2325.3252,1,5,0.0091,0.0078,0.0261,0.0031,0.0085,0.0048,6.8,125.4
2148,324757,45.83459114,-110.9339798,2325.4313,1,5,0.0093,0.008,0.0265,0.0031,0.0086,0.0049,7,127.6
2148,324757.2,45.83458614,-110.9339748,2325.527,1,5,0.0094,0.0081,0.027,0.0031,0.0088,0.005,7.2,130
2148,324757.4,45.83458112,-110.9339698,2325.6328,1,5,0.0095,0.0082,0.0274,0.0032,0.0089,0.0051,7.4,132.5
2148,324757.6,45.83457611,-110.9339648,2325.7309,1,5,0.0097,0.0083,0.0278,0.0032,0.009,0.0053,7.6,135
2148,324757.8,45.83457109,-110.9339598,2325.8266,1,5,0.0098,0.0084,0.0282,0.0032,0.0092,0.0054,7.8,137.4
2148,324758,45.83456595,-110.9339548,2325.9251,1,5,0.0099,0.0086,0.0286,0.0033,0.0093,0.0055,8,139.9
2148,324758.2,45.8345608,-110.9339497,2326.0147,1,5,0.0101,0.0087,0.0289,0.0033,0.0094,0.0056,8.2,142.4
2148,324758.4,45.83455566,-110.9339446,2326.1128,1,5,0.0102,0.0088,0.0293,0.0034,0.0096,0.0057,8.4,144.9
2148,324758.6,45.83455056,-110.9339395,2326.207,1,5,0.0103,0.0089,0.0297,0.0034,0.0097,0.0058,8.6,147.4
2148,324758.8,45.83454552,-110.9339343,2326.3152,1,5,0.0104,0.009,0.0301,0.0034,0.0098,0.0059,8.8,149.9
2148,324759,45.83454045,-110.9339292,2326.4061,1,5,0.0106,0.0091,0.0304,0.0035,0.0099,0.006,9,152.5
2148,324759.2,45.83453537,-110.933924,2326.5019,1,5,0.0107,0.0092,0.0308,0.0035,0.0101,0.0061,9.2,155.1
2148,324759.4,45.83453022,-110.9339188,2326.6008,1,5,0.0108,0.0093,0.0311,0.0035,0.0102,0.0062,9.4,157.7
2148,324759.6,45.83452502,-110.9339135,2326.7008,1,5,0.0109,0.0094,0.0314,0.0035,0.0103,0.0063,9.6,160.4
2148,324759.8,45.83451986,-110.9339082,2326.8001,1,5,0.011,0.0095,0.0318,0.0036,0.0104,0.0063,9.8,163.1
2148,324760,45.83451465,-110.933903,2326.8886,1,5,0.0111,0.0096,0.0321,0.0036,0.0105,0.0064,10,165.9
2148,324760.2,45.83450946,-110.9338977,2326.9896,1,5,0.0112,0.0097,0.0324,0.0036,0.0106,0.0065,10.2,168.5
2148,324760.4,45.83450435,-110.9338925,2327.0891,1,5,0.0113,0.0098,0.0327,0.0037,0.0107,0.0066,10.4,171.3
2148,324760.6,45.8344993,-110.9338873,2327.186,1,5,0.0114,0.0099,0.033,0.0037,0.0108,0.0067,10.6,174.1
2148,324760.8,45.83449422,-110.9338821,2327.2837,1,5,0.0115,0.0099,0.0332,0.0037,0.0109,0.0067,10.8,176.7
2148,324761,45.8344892,-110.9338769,2327.3805,1,5,0.0116,0.01,0.0335,0.0037,0.011,0.0068,11,179.4
2148,324761.2,45.83448421,-110.9338718,2327.4772,1,5,0.0117,0.0101,0.0338,0.0038,0.0111,0.0069,11.2,182.1
2148,324761.4,45.83447925,-110.9338664,2327.5761,1,5,0.0118,0.0102,0.034,0.0038,0.0112,0.0069,11.4,184.9
2148,324761.6,45.83447426,-110.9338612,2327.6779,1,5,0.0119,0.0102,0.0342,0.0038,0.0112,0.007,11.6,187.6
2148,324761.8,45.83446925,-110.933856,2327.7734,1,5,0.0119,0.0103,0.0344,0.0038,0.0113,0.007,11.8,190.4
2148,324762,45.83446428,-110.9338509,2327.8742,1,5,0.012,0.0104,0.0346,0.0038,0.0114,0.0071,12,193.2
2148,324762.2,45.8344593,-110.9338457,2327.9794,1,5,0.0121,0.0104,0.0348,0.0039,0.0114,0.0071,12.2,196
2148,324762.4,45.83445429,-110.9338406,2328.0777,1,5,0.0121,0.0105,0.035,0.0039,0.0115,0.0072,12.4,198.7
2148,324762.6,45.83444924,-110.9338354,2328.1761,1,5,0.0122,0.0105,0.0352,0.0039,0.0116,0.0072,12.6,201.5
2148,324762.8,45.83444418,-110.9338302,2328.2751,1,5,0.0123,0.0106,0.0353,0.0039,0.0116,0.0073,12.8,204.4
2148,324763,45.83443904,-110.933825,2328.3766,1,5,0.0123,0.0106,0.0355,0.0039,0.0117,0.0073,13,207.2
2148,324763.2,45.83443388,-110.9338198,2328.4814,1,5,0.0123,0.0107,0.0356,0.0039,0.0117,0.0073,13.2,210
2148,324763.4,45.83442876,-110.9338147,2328.5754,1,5,0.0124,0.0107,0.0357,0.0039,0.0117,0.0074,13.4,212.9
2148,324763.6,45.83442361,-110.9338097,2328.6752,1,5,0.0124,0.0107,0.0358,0.004,0.0118,0.0074,13.6,215.8
2148,324763.8,45.8344185,-110.9338048,2328.7754,1,5,0.0125,0.0107,0.0359,0.004,0.0118,0.0074,13.8,218.7
2148,324764,45.83441333,-110.9337997,2328.8723,1,5,0.0125,0.0108,0.036,0.004,0.0118,0.0074,14,221.7
2148,324764.2,45.83440817,-110.9337948,2328.9788,1,5,0.0125,0.0108,0.0361,0.004,0.0119,0.0074,14.2,224.7
2148,324764.4,45.83440336,-110.9337902,2329.0799,1,5,0.0125,0.0108,0.0361,0.004,0.0119,0.0074,14.4,227.7
2148,324764.6,45.83439932,-110.9337862,2329.1637,1,5,0.0125,0.0108,0.0361,0.004,0.0119,0.0075,14.6,230.6
2148,324764.8,45.83439628,-110.9337833,2329.2163,1,5,0.0125,0.0108,0.0362,0.004,0.0119,0.0075,14.8,233.6
2148,324765,45.83439437,-110.9337814,2329.2515,1,5,0.0125,0.0108,0.0362,0.004,0.0119,0.0075,15,236.6
2148,324765.2,45.83439336,-110.9337808,2329.281,1,5,0.0125,0.0108,0.0362,0.004,0.0119,0.0075,15.2,239.6
2148,324765.4,45.8343929,-110.9337817,2329.2894,1,5,0.0125,0.0108,0.0361,0.004,0.0119,0.0075,15.4,242.6
2148,324765.6,45.83439242,-110.9337842,2329.3051,1,5,0.0125,0.0108,0.0361,0.004,0.0119,0.0074,15.6,245.6
2148,324765.8,45.83439125,-110.9337884,2329.357,1,5,0.0125,0.0108,0.0361,0.004,0.0119,0.0074,15.8,248.7
2148,324766,45.83438916,-110.933794,2329.4289,1,5,0.0125,0.0108,0.036,0.004,0.0118,0.0074,16,251.9
2148,324766.2,45.83438589,-110.9338006,2329.5278,1,5,0.0124,0.0107,0.0359,0.004,0.0118,0.0074,16.2,255.2
2148,324766.4,45.83438173,-110.9338082,2329.6577,1,5,0.0124,0.0107,0.0358,0.0039,0.0118,0.0074,16.4,258.3
2148,324766.6,45.83437707,-110.9338161,2329.7881,1,5,0.0124,0.0107,0.0357,0.0039,0.0118,0.0073,16.6,261.5
2148,324766.8,45.8343723,-110.9338239,2329.9208,1,5,0.0123,0.0107,0.0356,0.0039,0.0117,0.0073,16.8,264.7
2148,324767,45.83436762,-110.9338312,2330.0568,1,5,0.0123,0.0106,0.0355,0.0039,0.0117,0.0073,17,267.9
2148,324767.2,45.83436311,-110.9338383,2330.1852,1,5,0.0122,0.0106,0.0353,0.0039,0.0116,0.0072,17.2,271.1
2148,324767.4,45.83435885,-110.9338449,2330.3095,1,5,0.0122,0.0105,0.0352,0.0039,0.0116,0.0072,17.4,274.3
2148,324767.6,45.83435475,-110.9338513,2330.4231,1,5,0.0121,0.0105,0.035,0.0039,0.0115,0.0071,17.6,277.5
2148,324767.8,45.83435077,-110.9338576,2330.5461,1,5,0.0121,0.0104,0.0348,0.0038,0.0114,0.0071,17.8,280.7
2148,324768,45.83434683,-110.9338641,2330.6632,1,5,0.012,0.0104,0.0346,0.0038,0.0114,0.007,18,284
2148,324768.2,45.83434295,-110.9338706,2330.7927,1,5,0.0119,0.0103,0.0344,0.0038,0.0113,0.007,18.2,287.3
2148,324768.4,45.83433906,-110.9338771,2330.9095,1,5,0.0119,0.0102,0.0342,0.0038,0.0112,0.0069,18.4,290.6
2148,324768.6,45.83433523,-110.9338836,2331.0313,1,5,0.0118,0.0102,0.034,0.0038,0.0112,0.0069,18.6,293.8
2148,324768.8,45.83433142,-110.93389,2331.1544,1,5,0.0117,0.0101,0.0337,0.0037,0.0111,0.0068,18.8,297.2
2148,324769,45.83432753,-110.9338965,2331.2895,1,5,0.0116,0.01,0.0335,0.0037,0.011,0.0067,19,300.5
2148,324769.2,45.83432358,-110.9339029,2331.4138,1,5,0.0115,0.0099,0.0332,0.0037,0.0109,0.0067,19.2,303.8
2148,324769.4,45.83431963,-110.9339094,2331.5293,1,5,0.0114,0.0099,0.0329,0.0037,0.0108,0.0066,19.4,307.3
2148,324769.6,45.83431559,-110.9339158,2331.6471,1,5,0.0113,0.0098,0.0327,0.0036,0.0107,0.0065,19.6,310.7
2148,324769.8,45.83431151,-110.9339223,2331.7657,1,5,0.0112,0.0097,0.0324,0.0036,0.0106,0.0064,19.8,314.2
2148,324770,45.83430742,-110.9339288,2331.8912,1,5,0.0111,0.0096,0.0321,0.0036,0.0105,0.0064,20,317.7
2148,324770.2,45.83430336,-110.9339353,2332.0158,1,5,0.011,0.0095,0.0317,0.0036,0.0104,0.0063,20.2,321.1
2148,324770.4,45.83429927,-110.9339419,2332.1356,1,5,0.0109,0.0094,0.0314,0.0035,0.0103,0.0062,20.4,324.7
2148,324770.6,45.83429514,-110.9339484,2332.2649,1,5,0.0108,0.0093,0.0311,0.0035,0.0102,0.0061,20.6,328.2
