%,GPST,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2208,402337.6,45.83517161,-110.9326719,2298.8917,1,8,0.0061,0.006,0.0128,0.001,0.0064,0.0012,-2.4,329.6
2208,402337.8,45.83517695,-110.9326741,2298.9001,1,8,0.006,0.0059,0.0126,0.001,0.0063,0.001,-2.2,329.7
2208,402338,45.8351833,-110.9326769,2298.9072,1,8,0.006,0.0058,0.0124,0.001,0.0062,0.0007,-2,329.6
2208,402338.2,45.83519045,-110.9326806,2298.9054,1,8,0.0059,0.0057,0.0122,0.001,0.0061,0.0004,-1.8,329.3
2208,402338.4,45.83519797,-110.9326848,2298.9071,1,8,0.0058,0.0057,0.0121,0.001,0.006,-0.0003,-1.6,329.3
2208,402338.6,45.83520542,-110.9326895,2298.8976,1,8,0.0058,0.0056,0.012,0.001,0.0059,-0.0006,-1.4,329
2208,402338.8,45.83521273,-110.9326944,2298.8955,1,8,0.0057,0.0055,0.0119,0.0011,0.0059,-0.0008,-1.2,328.9
2208,402339,45.83521981,-110.9326993,2298.8971,1,8,0.0057,0.0055,0.0118,0.0011,0.0058,-0.0009,-1,328.8
2208,402339.2,45.83522671,-110.9327042,2298.8957,1,8,0.0057,0.0055,0.0117,0.0011,0.0058,-0.001,-0.8,328.8
2208,402339.4,45.83523321,-110.932709,2298.8801,1,8,0.0056,0.0054,0.0116,0.0011,0.0057,-0.0011,-0.6,328.5
2208,402339.6,45.83523966,-110.9327136,2298.8869,1,8,0.0056,0.0054,0.0116,0.0011,0.0057,-0.0011,-0.4,328.2
2208,402339.8,45.83524594,-110.9327181,2298.8885,1,8,0.0056,0.0054,0.0116,0.0011,0.0057,-0.0011,-0.2,328.1
2208,402340,45.83525223,-110.9327226,2298.8871,1,8,0.0057,0.0054,0.0117,0.0011,0.0058,-0.0011,0,327.9
2208,402340.2,45.83525843,-110.932727,2298.888,1,8,0.0073,0.0074,0.0158,0.0007,0.0081,0.0032,-4.8,327.8
2208,402340.4,45.8352646,-110.9327313,2298.8852,1,8,0.0072,0.0072,0.0155,0.0007,0.0079,0.003,-4.6,327.5
2208,402340.6,45.8352708,-110.9327356,2298.892,1,8,0.0071,0.0071,0.0152,0.0008,0.0078,0.0029,-4.4,327.1
2208,402340.8,45.83527706,-110.9327399,2298.8941,1,8,0.007,0.007,0.0149,0.0008,0.0076,0.0027,-4.2,326.7
2208,402341,45.83528334,-110.9327442,2298.8969,1,8,0.0069,0.0068,0.0146,0.0008,0.0075,0.0026,-4,326.4
2208,402341.2,45.83528971,-110.9327486,2298.8985,1,8,0.0068,0.0067,0.0144,0.0008,0.0073,0.0024,-3.8,326
2208,402341.4,45.83529603,-110.9327531,2298.9028,1,8,0.0067,0.0066,0.0141,0.0008,0.0072,0.0022,-3.6,325.8
2208,402341.6,45.83530245,-110.9327574,2298.9042,1,8,0.0066,0.0065,0.0139,0.0009,0.007,0.0021,-3.4,325.4
2208,402341.8,45.83530887,-110.9327618,2298.9125,1,8,0.0065,0.0064,0.0136,0.0009,0.0069,0.0019,-3.2,325.1
2208,402342,45.83531533,-110.9327663,2298.9148,1,8,0.0064,0.0062,0.0134,0.0009,0.0068,0.0017,-3,324.6
2208,402342.2,45.83532188,-110.9327708,2298.9159,1,8,0.0063,0.0061,0.0132,0.0009,0.0066,0.0016,-2.8,324.4
2208,402342.4,45.83532832,-110.9327752,2298.9105,1,8,0.0062,0.006,0.013,0.0009,0.0065,0.0014,-2.6,324.1
2208,402342.6,45.83533476,-110.9327796,2298.9122,1,8,0.0044,0.0042,0.0091,0.0007,0.0046,0.0009,2.6,3
2208,402342.8,45.83534122,-110.932784,2298.92,1,8,0.0044,0.0042,0.0091,0.0007,0.0046,0.0009,2.8,3
2208,402343,45.83534765,-110.9327882,2298.9199,1,8,0.0044,0.0042,0.0091,0.0007,0.0046,0.0009,3,3
2208,402343.2,45.83535416,-110.9327926,2298.927,1,8,0.0044,0.0043,0.0091,0.0007,0.0046,0.0009,3.2,3
2208,402343.4,45.83536065,-110.9327969,2298.9173,1,8,0.0044,0.0043,0.0091,0.0007,0.0046,0.0009,3.4,3
2208,402343.6,45.83536715,-110.9328013,2298.9208,1,8,0.0044,0.0043,0.0091,0.0007,0.0046,0.0009,3.6,3
2208,402343.8,45.83537367,-110.9328055,2298.9225,1,8,0.0044,0.0043,0.0091,0.0007,0.0046,0.0009,3.8,3
2208,402344,45.83538019,-110.9328098,2298.9265,1,8,0.0044,0.0043,0.0092,0.0007,0.0046,0.0009,4,3
2208,402344.2,45.83538674,-110.9328141,2298.9331,1,8,0.0044,0.0043,0.0092,0.0007,0.0046,0.0009,4.2,3
2208,402344.4,45.8353933,-110.9328186,2298.9332,1,8,0.0044,0.0043,0.0092,0.0007,0.0046,0.0009,4.4,3
2208,402344.6,45.83539988,-110.932823,2298.9334,1,8,0.0044,0.0043,0.0093,0.0007,0.0046,0.0009,4.6,8.5
2208,402344.8,45.83540646,-110.9328273,2298.9342,1,8,0.0045,0.0044,0.0093,0.0007,0.0047,0.0009,4.8,9.4
2208,402345,45.83541302,-110.9328316,2298.9347,1,8,0.004,0.0039,0.0083,0.0008,0.0041,-0.0007,0,10
2208,402345.2,45.83541961,-110.9328361,2298.9381,1,8,0.0045,0.0044,0.0093,0.0007,0.0047,0.0009,0.2,10.7
2208,402345.4,45.83542611,-110.9328404,2298.9383,1,8,0.0044,0.0043,0.0093,0.0007,0.0046,0.0009,0.4,11.4
2208,402345.6,45.83543261,-110.9328449,2298.9405,1,8,0.0044,0.0043,0.0092,0.0007,0.0046,0.0009,0.6,12.1
2208,402345.8,45.83543911,-110.9328495,2298.9382,1,8,0.0044,0.0043,0.0092,0.0007,0.0046,0.0009,0.8,12.8
2208,402346,45.83544567,-110.9328542,2298.9411,1,8,0.0044,0.0043,0.0092,0.0007,0.0046,0.0009,1,13.6
2208,402346.2,45.83545228,-110.932859,2298.9537,1,8,0.0044,0.0043,0.0091,0.0007,0.0046,0.0009,1.2,14.3
2208,402346.4,45.83545882,-110.9328637,2298.9461,1,8,0.0044,0.0043,0.0091,0.0007,0.0046,0.0009,1.4,15.1
2208,402346.6,45.83546539,-110.9328683,2298.9518,1,8,0.0044,0.0043,0.0091,0.0007,0.0046,0.0009,1.6,15.9
2208,402346.8,45.83547191,-110.932873,2298.9442,1,8,0.0044,0.0042,0.0091,0.0007,0.0045,0.001,1.8,16.6
2208,402347,45.83547844,-110.9328775,2298.9449,1,9,0.0043,0.004,0.0086,0.0013,0.0041,0.0018,2,17.5
2208,402347.2,45.83548499,-110.9328821,2298.936,1,9,0.0043,0.004,0.0085,0.0014,0.004,0.002,2.2,18.3
2208,402347.4,45.83549145,-110.9328865,2298.9274,1,9,0.0042,0.0039,0.0084,0.0014,0.0038,0.0021,2.4,19.2
2208,402347.6,45.83549784,-110.9328909,2298.9269,1,9,0.0042,0.0039,0.0083,0.0015,0.0038,0.0021,2.6,20
2208,402347.8,45.83550425,-110.9328954,2298.9236,1,9,0.0042,0.0039,0.0083,0.0015,0.0038,0.0021,2.8,20.9
2208,402348,45.83551064,-110.9328999,2298.9132,1,9,0.0042,0.0039,0.0083,0.0015,0.0038,0.0022,3,21.8
2208,402348.2,45.83551713,-110.9329043,2298.9169,1,9,0.0042,0.0039,0.0083,0.0015,0.0038,0.0022,3.2,22.7
2208,402348.4,45.83552357,-110.9329086,2298.9169,1,9,0.0042,0.0039,0.0083,0.0015,0.0038,0.0022,3.4,23.6
2208,402348.6,45.83552996,-110.9329129,2298.9065,1,9,0.0042,0.0039,0.0083,0.0015,0.0038,0.0022,3.6,24.5
2208,402348.8,45.83553647,-110.9329171,2298.9021,1,9,0.0043,0.0039,0.0083,0.0015,0.0038,0.0021,3.8,25.4
2208,402349,45.835543,-110.9329214,2298.9005,1,9,0.0043,0.0039,0.0084,0.0015,0.0038,0.0021,4,26.4
2208,402349.2,45.83554963,-110.9329255,2298.8994,1,9,0.0043,0.0041,0.0088,0.0012,0.0042,0.0016,4.2,27.3
2208,402349.4,45.83555616,-110.9329297,2298.8973,1,9,0.0044,0.0042,0.0089,0.0011,0.0043,0.0016,4.4,28.3
2208,402349.6,45.83556276,-110.9329339,2298.9015,1,9,0.0044,0.0042,0.009,0.0011,0.0044,0.0015,4.6,29.3
2208,402349.8,45.83556935,-110.9329381,2298.8983,1,9,0.0043,0.004,0.0084,0.0016,0.0038,0.0023,4.8,30.3
2208,402350,45.83557596,-110.9329424,2298.9085,1,9,0.0039,0.0035,0.0075,0.0014,0.0034,0.0016,0,31.1
2208,402350.2,45.83558256,-110.9329466,2298.9055,1,9,0.0044,0.0041,0.0088,0.0013,0.0042,0.0018,0.2,32.1
2208,402350.4,45.83558911,-110.932951,2298.9052,1,9,0.0043,0.004,0.0086,0.0014,0.004,0.002,0.4,33
2208,402350.6,45.83559561,-110.9329554,2298.9054,1,9,0.0043,0.0039,0.0085,0.0015,0.0039,0.0021,0.6,33.9
2208,402350.8,45.83560216,-110.9329598,2298.9056,1,9,0.0043,0.0039,0.0084,0.0015,0.0038,0.0022,0.8,34.9
2208,402351,45.83560875,-110.9329642,2298.9126,1,9,0.0043,0.0039,0.0083,0.0015,0.0037,0.0022,1,35.8
2208,402351.2,45.83561533,-110.9329687,2298.9149,1,9,0.0042,0.0039,0.0083,0.0015,0.0037,0.0022,1.2,36.7
2208,402351.4,45.83562182,-110.932973,2298.9116,1,9,0.0042,0.0039,0.0082,0.0016,0.0037,0.0022,1.4,37.7
2208,402351.6,45.83562837,-110.9329773,2298.9209,1,9,0.0042,0.0038,0.0082,0.0016,0.0037,0.0022,1.6,38.6
2208,402351.8,45.83563487,-110.9329817,2298.9197,1,9,0.0042,0.0038,0.0082,0.0016,0.0037,0.0022,1.8,39.5
2208,402352,45.83564144,-110.9329861,2298.9191,1,9,0.0042,0.0038,0.0082,0.0016,0.0037,0.0023,2,40.5
2208,402352.2,45.83564804,-110.9329904,2298.9311,1,9,0.0042,0.0038,0.0082,0.0016,0.0037,0.0023,2.2,41.4
2208,402352.4,45.83565454,-110.9329949,2298.9328,1,9,0.0042,0.0038,0.0082,0.0016,0.0037,0.0023,2.4,42.5
2208,402352.6,45.83566107,-110.9329993,2298.9389,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,2.6,43.4
2208,402352.8,45.83566754,-110.9330037,2298.9434,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,2.8,44.4
2208,402353,45.8356741,-110.933008,2298.9488,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,3,45.4
2208,402353.2,45.83568065,-110.9330123,2298.9496,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,3.2,46.5
2208,402353.4,45.83568711,-110.9330165,2298.9496,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,3.4,47.6
2208,402353.6,45.83569364,-110.9330209,2298.9521,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,3.6,48.6
2208,402353.8,45.83570016,-110.9330251,2298.9516,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,3.8,49.7
2208,402354,45.83570668,-110.9330294,2298.9495,1,9,0.0042,0.0038,0.0082,0.0016,0.0037,0.0023,4,50.8
2208,402354.2,45.8357132,-110.9330337,2298.9481,1,9,0.0043,0.0039,0.0082,0.0016,0.0037,0.0023,4.2,51.8
2208,402354.4,45.8357197,-110.933038,2298.9421,1,9,0.0043,0.0039,0.0083,0.0016,0.0037,0.0023,4.4,53
2208,402354.6,45.83572625,-110.9330422,2298.9518,1,9,0.0043,0.0039,0.0083,0.0016,0.0037,0.0023,4.6,54.1
2208,402354.8,45.83573275,-110.9330466,2298.9492,1,9,0.0043,0.0039,0.0083,0.0016,0.0037,0.0023,4.8,55.2
2208,402355,45.83573924,-110.933051,2298.9403,1,9,0.0039,0.0035,0.0075,0.0015,0.0033,0.0018,0,56.2
2208,402355.2,45.83574569,-110.9330553,2298.9315,1,9,0.0043,0.0039,0.0084,0.0016,0.0037,0.0023,0.2,57.2
2208,402355.4,45.83575222,-110.9330596,2298.9311,1,9,0.0043,0.0039,0.0083,0.0016,0.0037,0.0023,0.4,58.1
2208,402355.6,45.83575874,-110.9330638,2298.9358,1,9,0.0043,0.0039,0.0083,0.0016,0.0037,0.0023,0.6,59.1
2208,402355.8,45.8357653,-110.933068,2298.9354,1,9,0.0043,0.0039,0.0082,0.0016,0.0037,0.0023,0.8,60.1
2208,402356,45.83577187,-110.9330724,2298.9324,1,9,0.0042,0.0038,0.0082,0.0016,0.0037,0.0023,1,61.3
2208,402356.2,45.83577845,-110.9330768,2298.935,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,1.2,62.3
2208,402356.4,45.83578492,-110.9330812,2298.9333,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,1.4,63.4
2208,402356.6,45.83579144,-110.9330856,2298.927,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,1.6,64.4
2208,402356.8,45.83579796,-110.9330899,2298.9239,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,1.8,65.4
2208,402357,45.83580447,-110.9330942,2298.9119,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,2,66.5
2208,402357.2,45.83581098,-110.9330985,2298.9151,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,2.2,67.6
2208,402357.4,45.83581745,-110.9331027,2298.9079,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,2.4,68.6
2208,402357.6,45.83582392,-110.9331069,2298.8961,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,2.6,69.7
2208,402357.8,45.83583038,-110.9331111,2298.8925,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,2.8,70.8
2208,402358,45.83583694,-110.9331154,2298.883,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,3,71.9
2208,402358.2,45.83584348,-110.9331197,2298.8765,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,3.2,72.9
2208,402358.4,45.83584999,-110.933124,2298.8739,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,3.4,74
2208,402358.6,45.83585656,-110.9331283,2298.8729,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,3.6,75.2
2208,402358.8,45.83586311,-110.9331328,2298.8637,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,3.8,76.2
2208,402359,45.83586968,-110.9331372,2298.848,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,4,3.4
2208,402359.2,45.83587628,-110.9331418,2298.8419,1,9,0.0043,0.0038,0.0082,0.0016,0.0036,0.0023,4.2,4.2
2208,402359.4,45.83588277,-110.9331463,2298.845,1,9,0.0043,0.0039,0.0082,0.0016,0.0037,0.0023,4.4,5
2208,402359.6,45.8358892,-110.9331507,2298.8576,1,9,0.0043,0.0039,0.0083,0.0016,0.0037,0.0023,4.6,5.8
2208,402359.8,45.83589557,-110.9331551,2298.8651,1,9,0.0043,0.0039,0.0083,0.0016,0.0037,0.0024,4.8,6.7
2208,402360,45.83590188,-110.9331594,2298.8678,1,9,0.0039,0.0035,0.0074,0.0015,0.0033,0.0018,0,7.5
2208,402360.2,45.83590828,-110.9331638,2298.8713,1,9,0.0043,0.0039,0.0083,0.0016,0.0037,0.0024,0.2,8.4
2208,402360.4,45.83591467,-110.9331683,2298.8686,1,9,0.0043,0.0039,0.0083,0.0016,0.0037,0.0023,0.4,9.2
2208,402360.6,45.83592114,-110.9331727,2298.8714,1,9,0.0043,0.0039,0.0082,0.0016,0.0037,0.0023,0.6,10.1
2208,402360.8,45.83592763,-110.9331773,2298.865,1,9,0.0043,0.0038,0.0082,0.0016,0.0036,0.0023,0.8,10.9
2208,402361,45.83593418,-110.9331819,2298.8647,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,1,11.8
2208,402361.2,45.83594081,-110.9331865,2298.8652,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,1.2,12.6
2208,402361.4,45.83594735,-110.9331911,2298.8579,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,1.4,13.5
2208,402361.6,45.83595394,-110.9331955,2298.8632,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,1.6,14.3
2208,402361.8,45.83596047,-110.9331999,2298.8692,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,1.8,15.2
2208,402362,45.83596707,-110.9332042,2298.8751,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,2,16
2208,402362.2,45.8359736,-110.9332086,2298.8781,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,2.2,16.9
2208,402362.4,45.83598008,-110.9332129,2298.8774,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,2.4,17.7
2208,402362.6,45.83598654,-110.9332172,2298.887,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,2.6,18.5
2208,402362.8,45.83599308,-110.9332214,2298.8872,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,2.8,19.4
2208,402363,45.83599961,-110.9332256,2298.8789,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,3,20.3
2208,402363.2,45.83600621,-110.9332299,2298.8833,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,3.2,21.1
2208,402363.4,45.83601277,-110.9332342,2298.8821,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,3.4,22
2208,402363.6,45.83601933,-110.9332386,2298.8876,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,3.6,22.8
2208,402363.8,45.8360259,-110.9332431,2298.8923,1,9,0.0043,0.0039,0.0084,0.0017,0.0037,0.0024,3.8,23.6
2208,402364.4,45.83604538,-110.9332564,2298.8834,1,9,0.0055,0.0049,0.0104,0.0021,0.0046,0.0025,-0.6,106.6
2208,402364.6,45.83605188,-110.9332609,2298.8857,1,9,0.0043,0.0039,0.0082,0.0016,0.0036,0.0023,4.6,25.4
2208,402364.8,45.83605842,-110.9332652,2298.8909,1,9,0.0043,0.0039,0.0084,0.0017,0.0037,0.0024,4.8,26.4
2208,402365,45.83606489,-110.9332694,2298.8852,1,9,0.0039,0.0035,0.0075,0.0015,0.0033,0.0018,0,27.2
2208,402365.2,45.83607149,-110.9332737,2298.8906,1,9,0.0043,0.0039,0.0083,0.0016,0.0037,0.0024,0.2,28
2208,402365.4,45.83607805,-110.9332779,2298.8784,1,9,0.0043,0.0039,0.0083,0.0016,0.0037,0.0024,0.4,28.8
2208,402365.6,45.83608466,-110.9332821,2298.8733,1,9,0.0042,0.0037,0.0079,0.0018,0.0033,0.0026,0.6,29.6
2208,402365.8,45.83609129,-110.9332863,2298.8595,1,9,0.0042,0.0037,0.0078,0.0019,0.0032,0.0027,0.8,30.4
2208,402366,45.83609795,-110.9332906,2298.862,1,9,0.0042,0.0036,0.0077,0.0019,0.0031,0.0027,1,31.2
2208,402366.2,45.83610464,-110.9332948,2298.8676,1,9,0.0042,0.0036,0.0077,0.0019,0.0031,0.0028,1.2,32.1
2208,402366.4,45.83611126,-110.9332992,2298.8607,1,9,0.0041,0.0036,0.0076,0.0019,0.003,0.0028,1.4,32.9
2208,402366.6,45.83611787,-110.9333037,2298.8575,1,9,0.0041,0.0036,0.0076,0.0019,0.003,0.0028,1.6,33.8
2208,402366.8,45.83612442,-110.9333082,2298.8614,1,9,0.0041,0.0036,0.0076,0.0019,0.003,0.0028,1.8,34.6
2208,402367,45.83613098,-110.9333126,2298.862,1,9,0.0041,0.0035,0.0076,0.0019,0.003,0.0028,2,35.5
2208,402367.2,45.83613751,-110.933317,2298.8712,1,9,0.0041,0.0035,0.0076,0.0019,0.003,0.0028,2.2,36.2
2208,402367.4,45.83614404,-110.9333213,2298.8676,1,9,0.0041,0.0035,0.0076,0.0019,0.003,0.0028,2.4,37
2208,402367.6,45.83615056,-110.9333256,2298.8644,1,9,0.0041,0.0035,0.0076,0.0019,0.003,0.0028,2.6,37.9
2208,402367.8,45.83615719,-110.9333298,2298.8696,1,9,0.0041,0.0035,0.0076,0.0019,0.003,0.0028,2.8,38.6
2208,402368,45.83616393,-110.9333341,2298.8774,1,9,0.0041,0.0035,0.0076,0.0019,0.003,0.0028,3,39.4
2208,402368.2,45.83617062,-110.9333384,2298.8788,1,9,0.0041,0.0035,0.0076,0.0019,0.003,0.0028,3.2,40.2
2208,402368.4,45.83617715,-110.9333427,2298.8789,1,9,0.0041,0.0035,0.0076,0.0019,0.003,0.0028,3.4,3.4
2208,402368.6,45.83618357,-110.9333468,2298.8857,1,9,0.0041,0.0035,0.0076,0.0019,0.003,0.0028,3.6,4.4
2208,402368.8,45.83618999,-110.9333509,2298.8854,1,9,0.0041,0.0036,0.0076,0.0019,0.003,0.0028,3.8,5.3
2208,402369,45.83619639,-110.933355,2298.9009,1,9,0.0042,0.0036,0.0076,0.002,0.003,0.0028,4,6.2
2208,402369.2,45.83620278,-110.9333592,2298.8919,1,9,0.0042,0.0036,0.0076,0.002,0.003,0.0028,4.2,7.1
2208,402369.4,45.83620917,-110.9333635,2298.884,1,9,0.0042,0.0036,0.0077,0.002,0.003,0.0028,4.4,8
2208,402369.6,45.83621567,-110.9333678,2298.8954,1,9,0.0042,0.0036,0.0077,0.002,0.003,0.0028,4.6,9
2208,402369.8,45.83622218,-110.9333722,2298.9047,1,9,0.0042,0.0036,0.0078,0.002,0.0031,0.0029,4.8,9.9
2208,402370,45.83622863,-110.9333768,2298.8999,1,9,0.0038,0.0033,0.0069,0.0018,0.0027,0.0023,0,10.8
2208,402370.2,45.83623511,-110.9333813,2298.8994,1,9,0.0042,0.0036,0.0077,0.002,0.003,0.0029,0.2,11.8
2208,402370.4,45.83624148,-110.9333859,2298.889,1,9,0.0042,0.0036,0.0077,0.002,0.003,0.0029,0.4,12.7
2208,402370.6,45.83624787,-110.9333903,2298.8844,1,9,0.0042,0.0036,0.0077,0.002,0.003,0.0028,0.6,13.6
2208,402370.8,45.83625435,-110.9333948,2298.8808,1,9,0.0042,0.0036,0.0076,0.002,0.003,0.0028,0.8,14.6
2208,402371,45.83626089,-110.9333993,2298.8743,1,9,0.0042,0.0036,0.0076,0.0019,0.003,0.0028,1,15.5
2208,402371.2,45.83626742,-110.9334038,2298.8752,1,9,0.0042,0.0036,0.0076,0.0019,0.003,0.0028,1.2,16.4
2208,402371.4,45.83627395,-110.9334082,2298.8756,1,9,0.0041,0.0036,0.0076,0.0019,0.003,0.0028,1.4,17.4
2208,402371.6,45.83628047,-110.9334127,2298.8648,1,9,0.0041,0.0036,0.0076,0.0019,0.003,0.0028,1.6,18.3
2208,402371.8,45.83628705,-110.933417,2298.8632,1,9,0.0041,0.0036,0.0076,0.0019,0.003,0.0028,1.8,19.2
2208,402372,45.83629371,-110.9334212,2298.8673,1,9,0.0041,0.0036,0.0076,0.0019,0.003,0.0028,2,20.1
2208,402372.2,45.83630032,-110.9334255,2298.8709,1,9,0.0041,0.0036,0.0076,0.0019,0.0031,0.0028,2.2,20.9
2208,402372.4,45.83630683,-110.9334297,2298.8677,1,9,0.0041,0.0036,0.0077,0.0019,0.0032,0.0027,2.4,21.8
2208,402372.6,45.83631332,-110.933434,2298.8766,1,9,0.0042,0.0036,0.0078,0.0018,0.0032,0.0026,2.6,22.7
2208,402372.8,45.83631982,-110.9334383,2298.8856,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,2.8,58.3
2208,402373,45.83632637,-110.9334425,2298.8858,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,3,59.1
2208,402373.2,45.83633299,-110.9334468,2298.8883,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,3.2,60
2208,402373.4,45.8363395,-110.9334511,2298.8822,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,3.4,60.8
2208,402373.6,45.83634599,-110.9334554,2298.8768,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,3.6,61.5
2208,402373.8,45.83635249,-110.9334597,2298.8794,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,3.8,62.3
2208,402374,45.83635895,-110.9334641,2298.8859,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,4,63
2208,402374.2,45.83636548,-110.9334684,2298.8965,1,9,0.0043,0.0038,0.0082,0.0016,0.0036,0.0023,4.2,63.8
2208,402374.4,45.83637194,-110.9334729,2298.8933,1,9,0.0043,0.0039,0.0082,0.0016,0.0037,0.0023,4.4,64.6
2208,402374.6,45.83637843,-110.9334772,2298.9032,1,9,0.0043,0.0039,0.0083,0.0016,0.0037,0.0023,4.6,65.4
2208,402374.8,45.83638492,-110.9334817,2298.9043,1,9,0.0043,0.0039,0.0083,0.0016,0.0037,0.0024,4.8,66.2
2208,402375,45.83639149,-110.933486,2298.8981,1,9,0.0039,0.0035,0.0074,0.0015,0.0033,0.0018,0,66.9
2208,402375.2,45.8363981,-110.9334903,2298.8973,1,9,0.0043,0.0039,0.0083,0.0016,0.0037,0.0024,0.2,67.6
2208,402375.4,45.8364047,-110.9334946,2298.8944,1,9,0.0043,0.0039,0.0083,0.0016,0.0037,0.0023,0.4,68.2
2208,402375.6,45.8364113,-110.933499,2298.8909,1,9,0.0043,0.0039,0.0082,0.0016,0.0037,0.0023,0.6,68.9
2208,402375.8,45.83641788,-110.9335035,2298.8859,1,9,0.0043,0.0038,0.0082,0.0016,0.0036,0.0023,0.8,69.6
2208,402376,45.83642451,-110.9335081,2298.8855,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,1,70.3
2208,402376.2,45.83643108,-110.9335127,2298.8904,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,1.2,71
2208,402376.4,45.83643752,-110.9335172,2298.8837,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,1.4,71.6
2208,402376.6,45.83644404,-110.9335216,2298.8841,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,1.6,72.3
2208,402376.8,45.83645059,-110.9335259,2298.8899,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,1.8,72.9
2208,402377,45.8364571,-110.9335302,2298.8972,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,2,73.7
2208,402377.2,45.83646359,-110.9335345,2298.9041,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,2.2,74.3
2208,402377.4,45.83646994,-110.9335388,2298.8944,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,2.4,75.1
2208,402377.6,45.83647634,-110.9335432,2298.8992,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,2.6,75.9
2208,402377.8,45.83648275,-110.9335475,2298.9008,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,2.8,76.6
2208,402378,45.8364892,-110.9335518,2298.9102,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,3,77.4
2208,402378.2,45.83649566,-110.9335561,2298.9138,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,3.2,78.1
2208,402378.4,45.83650205,-110.9335604,2298.9127,1,9,0.0042,0.0038,0.0081,0.0016,0.0036,0.0023,3.4,78.8
2208,402378.6,45.8365085,-110.9335648,2298.9148,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,3.6,79.6
2208,402378.8,45.83651504,-110.9335692,2298.9144,1,9,0.0042,0.0038,0.0082,0.0016,0.0036,0.0023,3.8,80.4
